domain,set,src,txt,tp,q,a
tech,instructions,https://v8.1c.ru/upload/static/instrukciya-po-ehkspluatacii-v8.pdf,"Контекст:
Группировка
Чтобы сгруппировать записи в списке, следует в диалоге настройки нажать кнопку выбора в поле Группировка и в открывшемся диалоге настройки группировки добавить поле, по которому необходимо провести группировку. Если было выбрано несколько полей, то записи в списке будут последовательно сгруппированы в порядке, установленном для полей группировки.
Чтобы применить настройку группировки, следует нажать кнопку OK.
ПРИМЕЧАНИЕ: Группировка списка по полям, содержащим строки неограниченной длины, не разрешается.",Trash,"Привет, я тут пытаюсь работать с вашим софтом и вообще ничего не понимаю... как вообще можно объединить записи? Ну типа, мне надо, чтобы они как-то были вместе, по смыслу, но не вручную их перетаскивать, а как-то автоматически? Надо что-то нажать? Куда заходить? Что делать?","Чтобы сгруппировать записи в списке, необходимо в диалоге настройки нажать кнопку выбора в поле «Группировка» и в открывшемся диалоге добавить поле для группировки. Если выбрано несколько полей, записи будут сгруппированы в указанном порядке. Чтобы применить настройку, нужно нажать кнопку OK."
tech,instructions,https://v8.1c.ru/upload/static/instrukciya-po-ehkspluatacii-v8.pdf,"Контекст:
Группировка
Чтобы сгруппировать записи в списке, следует в диалоге настройки нажать кнопку выбора в поле Группировка и в открывшемся диалоге настройки группировки добавить поле, по которому необходимо провести группировку. Если было выбрано несколько полей, то записи в списке будут последовательно сгруппированы в порядке, установленном для полей группировки.
Чтобы применить настройку группировки, следует нажать кнопку OK.
ПРИМЕЧАНИЕ: Группировка списка по полям, содержащим строки неограниченной длины, не разрешается.",Reformulation,"Каким образом можно организовать отображение данных так, чтобы они были разделены по определённым критериям?
","В настройках списка можно использовать функцию группировки. Нужно выбрать поле «Группировка» и добавить критерии, по которым будет проводиться объединение записей. Если выбрано несколько полей, записи будут организованы в порядке, установленном для полей группировки."
tech,instructions,https://v8.1c.ru/upload/static/instrukciya-po-ehkspluatacii-v8.pdf,"Контекст:
Группировка
Чтобы сгруппировать записи в списке, следует в диалоге настройки нажать кнопку выбора в поле Группировка и в открывшемся диалоге настройки группировки добавить поле, по которому необходимо провести группировку. Если было выбрано несколько полей, то записи в списке будут последовательно сгруппированы в порядке, установленном для полей группировки.
Чтобы применить настройку группировки, следует нажать кнопку OK.
ПРИМЕЧАНИЕ: Группировка списка по полям, содержащим строки неограниченной длины, не разрешается.",Incorrect by design,"Как сгруппировать список по полям, содержащим строки неограниченной длины?","Нет, группировка списка по полям, содержащим строки неограниченной длины, не разрешается."
tech,instructions,https://v8.1c.ru/upload/static/instrukciya-po-ehkspluatacii-v8.pdf,"Объединение условий отбора
Условия отборов можно объединять в логические группы по И, НЕ и группы по ИЛИ. Чтобы объединить условия, нужно выбрать их и нажать кнопку Сгруппировать условия:

если отборы находятся в группе по И, то в отчет будут выводиться данные, для которых выполняются все условия, находящиеся в группе;
если отборы объединены в группу по НЕ, то в результирующий документ не попадут записи, удовлетворяющие всем условиям группы;
если отборы находятся в группе по ИЛИ, то данные будут выводиться при выполнении хотя бы одного условия. С помощью контекстного меню группам можно задавать представления; если оно есть у группы, то в кратком режиме вложенные элементы группы показываться не будут.
",Simple,Какие логические группы можно использовать при объединении условий отбора?,"При объединении условий отбора можно использовать логические группы по И, НЕ и ИЛИ."
tech,instructions,https://v8.1c.ru/upload/static/instrukciya-po-ehkspluatacii-v8.pdf,"Объединение условий отбора
Условия отборов можно объединять в логические группы по И, НЕ и группы по ИЛИ. Чтобы объединить условия, нужно выбрать их и нажать кнопку Сгруппировать условия:

если отборы находятся в группе по И, то в отчет будут выводиться данные, для которых выполняются все условия, находящиеся в группе;
если отборы объединены в группу по НЕ, то в результирующий документ не попадут записи, удовлетворяющие всем условиям группы;
если отборы находятся в группе по ИЛИ, то данные будут выводиться при выполнении хотя бы одного условия. С помощью контекстного меню группам можно задавать представления; если оно есть у группы, то в кратком режиме вложенные элементы группы показываться не будут.
",With errors,Какие лагические группы можно исползовать при обединении услофий отборо?,"При объединении условий отбора можно использовать логические группы по И, НЕ и ИЛИ."
tech,instructions,https://v8.1c.ru/upload/static/instrukciya-po-ehkspluatacii-v8.pdf,"Объединение условий отбора
Условия отборов можно объединять в логические группы по И, НЕ и группы по ИЛИ. Чтобы объединить условия, нужно выбрать их и нажать кнопку Сгруппировать условия:

если отборы находятся в группе по И, то в отчет будут выводиться данные, для которых выполняются все условия, находящиеся в группе;
если отборы объединены в группу по НЕ, то в результирующий документ не попадут записи, удовлетворяющие всем условиям группы;
если отборы находятся в группе по ИЛИ, то данные будут выводиться при выполнении хотя бы одного условия. С помощью контекстного меню группам можно задавать представления; если оно есть у группы, то в кратком режиме вложенные элементы группы показываться не будут.
",Trash,"Привет! Мне тут нужно сделать отчет, но я не до конца понял, как вообще объединять условия. Там есть кнопка ""Сгруппировать условия"", да? Я так понимаю, есть несколько вариантов объединения? Какие именно? Просто не хочу потом заново переделывать…","При объединении условий отбора можно использовать логические группы по И, НЕ и ИЛИ."
tech,instructions,https://v8.1c.ru/upload/static/instrukciya-po-ehkspluatacii-v8.pdf,"Объединение условий отбора
Условия отборов можно объединять в логические группы по И, НЕ и группы по ИЛИ. Чтобы объединить условия, нужно выбрать их и нажать кнопку Сгруппировать условия:

если отборы находятся в группе по И, то в отчет будут выводиться данные, для которых выполняются все условия, находящиеся в группе;
если отборы объединены в группу по НЕ, то в результирующий документ не попадут записи, удовлетворяющие всем условиям группы;
если отборы находятся в группе по ИЛИ, то данные будут выводиться при выполнении хотя бы одного условия. С помощью контекстного меню группам можно задавать представления; если оно есть у группы, то в кратком режиме вложенные элементы группы показываться не будут.
",Reformulation,Какими способами можно определить правила для объединения отборов в отчетах?,"При объединении условий отбора можно использовать логические группы по И, НЕ и ИЛИ."
tech,instructions,https://v8.1c.ru/upload/static/instrukciya-po-ehkspluatacii-v8.pdf,"Объединение условий отбора
Условия отборов можно объединять в логические группы по И, НЕ и группы по ИЛИ. Чтобы объединить условия, нужно выбрать их и нажать кнопку Сгруппировать условия:

если отборы находятся в группе по И, то в отчет будут выводиться данные, для которых выполняются все условия, находящиеся в группе;
если отборы объединены в группу по НЕ, то в результирующий документ не попадут записи, удовлетворяющие всем условиям группы;
если отборы находятся в группе по ИЛИ, то данные будут выводиться при выполнении хотя бы одного условия. С помощью контекстного меню группам можно задавать представления; если оно есть у группы, то в кратком режиме вложенные элементы группы показываться не будут.
",Incorrect by design,"Чтобы в отчет попали только записи, которые соответствуют хотя бы одному условию, их нужно объединить в группу по И?","Нет, для этого нужно использовать группу по ИЛИ. Группа по И означает, что в отчет попадут только данные, удовлетворяющие всем условиям одновременно."
tech,instructions,https://www.ntcexpert.ru/documents/Personal_dose_tracker_software_user_guide_rus.pdf,"Этапы аппаратного подключения приборов типа PM1603/04, PM1208 и PM1621 к ПК:

Включить прибор в режим связи с ПК. Для этого с помощью кнопки РЕЖ на передней панели прибора переключить прибор в режим обмена информацией с ПК;
Кратковременно нажать на передней панели прибора кнопку УСТ для установления связи по ИК каналу с ПК;
Сориентировать прибор и адаптер ИК канала связи ПК, расположив прибор на расстоянии 10-20 см от адаптера ИК канала;
При успешном установлении связи на экране ПК в панели задач Windows появится значок инфракрасного канала связи.
",Simple,"Какие шаги необходимо выполнить для подключения приборов PM1603/04, PM1208 и PM1621 к ПК?
","Для подключения приборов необходимо:

Переключить прибор в режим связи с ПК с помощью кнопки РЕЖ.
Нажать кнопку УСТ для установления связи по ИК каналу.
Разместить прибор на расстоянии 10-20 см от адаптера ИК канала ПК.
При успешном соединении значок инфракрасного канала появится в панели задач Windows."
tech,instructions,https://www.ntcexpert.ru/documents/Personal_dose_tracker_software_user_guide_rus.pdf,"Этапы аппаратного подключения приборов типа PM1603/04, PM1208 и PM1621 к ПК:

Включить прибор в режим связи с ПК. Для этого с помощью кнопки РЕЖ на передней панели прибора переключить прибор в режим обмена информацией с ПК;
Кратковременно нажать на передней панели прибора кнопку УСТ для установления связи по ИК каналу с ПК;
Сориентировать прибор и адаптер ИК канала связи ПК, расположив прибор на расстоянии 10-20 см от адаптера ИК канала;
При успешном установлении связи на экране ПК в панели задач Windows появится значок инфракрасного канала связи.
",With errors,"Как правельна падключить прборы PM1603/04, PM1208 и PM1621 к пк чырез ИК?","Чтобы подключить приборы PM1603/04, PM1208 и PM1621 к ПК через ИК, нужно:

Переключить прибор в режим связи с ПК с помощью кнопки РЕЖ.
Нажать кнопку УСТ для установления связи по ИК каналу.
Разместить прибор на расстоянии 10-20 см от адаптера ИК канала ПК.
При успешном соединении значок инфракрасного канала появится в панели задач Windows."
tech,instructions,https://www.ntcexpert.ru/documents/Personal_dose_tracker_software_user_guide_rus.pdf,"Этапы аппаратного подключения приборов типа PM1603/04, PM1208 и PM1621 к ПК:

Включить прибор в режим связи с ПК. Для этого с помощью кнопки РЕЖ на передней панели прибора переключить прибор в режим обмена информацией с ПК;
Кратковременно нажать на передней панели прибора кнопку УСТ для установления связи по ИК каналу с ПК;
Сориентировать прибор и адаптер ИК канала связи ПК, расположив прибор на расстоянии 10-20 см от адаптера ИК канала;
При успешном установлении связи на экране ПК в панели задач Windows появится значок инфракрасного канала связи.
",Trash,"Привет! У меня проблема с подключением устройства, которое использует инфракрасный канал. Это касается не только моего ПК, но и всей системы, и мне нужно понять, как это работает. Я уже пробовал разные методы, но не уверен, правильно ли я включил режим связи. Какие шаги нужно выполнить, чтобы подключить приборы типа PM1603/04, PM1208 и PM1621 к компьютеру?","Для подключения приборов PM1603/04, PM1208 и PM1621 к ПК необходимо:

Переключить прибор в режим связи с ПК с помощью кнопки РЕЖ.
Нажать кнопку УСТ для установления связи по ИК каналу.
Разместить прибор на расстоянии 10-20 см от адаптера ИК канала ПК.
При успешном соединении значок инфракрасного канала появится в панели задач Windows."
tech,instructions,https://www.ntcexpert.ru/documents/Personal_dose_tracker_software_user_guide_rus.pdf,"Этапы аппаратного подключения приборов типа PM1603/04, PM1208 и PM1621 к ПК:

Включить прибор в режим связи с ПК. Для этого с помощью кнопки РЕЖ на передней панели прибора переключить прибор в режим обмена информацией с ПК;
Кратковременно нажать на передней панели прибора кнопку УСТ для установления связи по ИК каналу с ПК;
Сориентировать прибор и адаптер ИК канала связи ПК, расположив прибор на расстоянии 10-20 см от адаптера ИК канала;
При успешном установлении связи на экране ПК в панели задач Windows появится значок инфракрасного канала связи.
",Reformulation,"Как настроить соединение между приборами PM1603/04, PM1208, PM1621 и компьютером, используя беспроводной интерфейс?","Для установления соединения необходимо:

Включить режим связи с ПК, нажав кнопку РЕЖ на приборе.
Использовать кнопку УСТ для активации инфракрасного соединения.
Разместить прибор в пределах 10-20 см от инфракрасного адаптера ПК.
Убедиться, что значок инфракрасного соединения появился в панели задач Windows."
tech,instructions,https://www.ntcexpert.ru/documents/Personal_dose_tracker_software_user_guide_rus.pdf,"Этапы аппаратного подключения приборов типа PM1603/04, PM1208 и PM1621 к ПК:

Включить прибор в режим связи с ПК. Для этого с помощью кнопки РЕЖ на передней панели прибора переключить прибор в режим обмена информацией с ПК;
Кратковременно нажать на передней панели прибора кнопку УСТ для установления связи по ИК каналу с ПК;
Сориентировать прибор и адаптер ИК канала связи ПК, расположив прибор на расстоянии 10-20 см от адаптера ИК канала;
При успешном установлении связи на экране ПК в панели задач Windows появится значок инфракрасного канала связи.
",Incorrect by design,"Чтобы подключить приборы PM1603/04, PM1208 и PM1621 к ПК, необходимо использовать USB-кабель, а затем активировать соединение в настройках Windows. Так ли это?","Нет, для подключения приборов PM1603/04, PM1208 и PM1621 к ПК используется инфракрасный канал, а не USB-кабель. Процесс включает:

Активацию режима связи на приборе кнопкой РЕЖ.
Нажатие кнопки УСТ для установления соединения.
Размещение прибора на расстоянии 10-20 см от адаптера ИК канала ПК.
Подтверждение соединения по появлению значка инфракрасного соединения в панели задач Windows."
tech,instructions,https://www.ntcexpert.ru/documents/Personal_dose_tracker_software_user_guide_rus.pdf,"Из базы данных программы НЕВОЗМОЖНО УДАЛИТЬ пользователя, у которого в базе данных хранится история (история измерений, история назначений и откреплений и т.д.)!
Если у пользователей, удаляемой группы, есть история в базе данных, то такие пользователи могут быть только перемещены в другую группу системы.
ГЛАВНЫЙ АДМИНИСТРАТОР является базисным пользователем программного обеспечения, которого нельзя удалить из числа пользователей.
Пользователи без истории удаляются из базы данных программы НЕОБРАТИМО!",Simple,Какие пользователи не могут быть удалены из базы данных программы?,"Нельзя удалить пользователей, у которых есть история в базе данных (например, история измерений, назначений и откреплений), а также главного администратора системы."
tech,instructions,https://www.ntcexpert.ru/documents/Personal_dose_tracker_software_user_guide_rus.pdf,"Из базы данных программы НЕВОЗМОЖНО УДАЛИТЬ пользователя, у которого в базе данных хранится история (история измерений, история назначений и откреплений и т.д.)!
Если у пользователей, удаляемой группы, есть история в базе данных, то такие пользователи могут быть только перемещены в другую группу системы.
ГЛАВНЫЙ АДМИНИСТРАТОР является базисным пользователем программного обеспечения, которого нельзя удалить из числа пользователей.
Пользователи без истории удаляются из базы данных программы НЕОБРАТИМО!",With errors,Какие ползователи нильзя удалит из базы данных програмы?,"Нельзя удалить пользователей, у которых есть история в базе данных (например, история измерений, назначений и откреплений), а также главного администратора системы."
tech,instructions,https://www.ntcexpert.ru/documents/Personal_dose_tracker_software_user_guide_rus.pdf,"Из базы данных программы НЕВОЗМОЖНО УДАЛИТЬ пользователя, у которого в базе данных хранится история (история измерений, история назначений и откреплений и т.д.)!
Если у пользователей, удаляемой группы, есть история в базе данных, то такие пользователи могут быть только перемещены в другую группу системы.
ГЛАВНЫЙ АДМИНИСТРАТОР является базисным пользователем программного обеспечения, которого нельзя удалить из числа пользователей.
Пользователи без истории удаляются из базы данных программы НЕОБРАТИМО!",Trash,"Привет! Я тут работаю с вашей программой и столкнулся с проблемой: мне нужно почистить базу данных, но я не хочу случайно удалить важные данные. Как вообще работает удаление пользователей? Можно ли удалить, например, главного администратора или кого-то с историей? Или их можно только переместить? Спасибо заранее за помощь!","Нельзя удалить пользователей, у которых есть история в базе данных (например, история измерений, назначений и откреплений), а также главного администратора системы."
tech,instructions,https://www.ntcexpert.ru/documents/Personal_dose_tracker_software_user_guide_rus.pdf,"Из базы данных программы НЕВОЗМОЖНО УДАЛИТЬ пользователя, у которого в базе данных хранится история (история измерений, история назначений и откреплений и т.д.)!
Если у пользователей, удаляемой группы, есть история в базе данных, то такие пользователи могут быть только перемещены в другую группу системы.
ГЛАВНЫЙ АДМИНИСТРАТОР является базисным пользователем программного обеспечения, которого нельзя удалить из числа пользователей.
Пользователи без истории удаляются из базы данных программы НЕОБРАТИМО!",Reformulation,Какие условия ограничивают возможность удаления пользователей из системы?,"Удалению подлежат только пользователи без истории, тогда как пользователи с историей могут быть только перемещены, а главный администратор вообще не подлежит удалению."
tech,instructions,https://www.ntcexpert.ru/documents/Personal_dose_tracker_software_user_guide_rus.pdf,"Из базы данных программы НЕВОЗМОЖНО УДАЛИТЬ пользователя, у которого в базе данных хранится история (история измерений, история назначений и откреплений и т.д.)!
Если у пользователей, удаляемой группы, есть история в базе данных, то такие пользователи могут быть только перемещены в другую группу системы.
ГЛАВНЫЙ АДМИНИСТРАТОР является базисным пользователем программного обеспечения, которого нельзя удалить из числа пользователей.
Пользователи без истории удаляются из базы данных программы НЕОБРАТИМО!",Incorrect by design,"Как полностью стереть из базы данных всех пользователей, включая администратора и тех, у кого есть история?","Это сделать неверно. Главного администратора удалить нельзя, а пользователей с историей можно только перемещать. Удаляются безвозвратно только пользователи без истории."
tech,instructions,https://www.ntcexpert.ru/documents/Personal_dose_tracker_software_user_guide_rus.pdf,"С помощью фильтра по дате пользователь может ограничить область просматриваемой истории заданным отрезком времени.
В верхней части окна расположены инструменты для фильтрации событий истории по дате.
С помощью стандартного календаря Windows необходимо выбрать начальную и конечную дату устанавливаемого периода и нажать кнопку Установить.

",Simple,Как пользователь может ограничить просматриваемую историю в системе?,"Пользователь может ограничить область просматриваемой истории, задав временной отрезок с помощью фильтра по дате. Для этого в верхней части окна используются инструменты фильтрации, где в стандартном календаре Windows выбираются начальная и конечная даты, после чего нажимается кнопка «Установить».

"
tech,instructions,https://www.ntcexpert.ru/documents/Personal_dose_tracker_software_user_guide_rus.pdf,"С помощью фильтра по дате пользователь может ограничить область просматриваемой истории заданным отрезком времени.
В верхней части окна расположены инструменты для фильтрации событий истории по дате.
С помощью стандартного календаря Windows необходимо выбрать начальную и конечную дату устанавливаемого периода и нажать кнопку Установить.

",With errors,Как пользыватель может ограницить просмотримаемую исторю в виндовс?,"Пользователь может ограничить область просматриваемой истории, задав временной отрезок с помощью фильтра по дате. Для этого в верхней части окна используются инструменты фильтрации, где в стандартном календаре Windows выбираются начальная и конечная даты, после чего нажимается кнопка «Установить».

"
